movieId,Titulo,Investimento (em milhoes),Bilheteria (pessoas)
592,Batman (1989),25.13523362,10629453.85
593,"Silence of the Lambs, The (1991)",4.190654183,5584967.079
594,Snow White and the Seven Dwarfs (1937),5.795658778,5499972.544
595,Beauty and the Beast (1991),21.76246448,8730101.837
596,Pinocchio (1940),46.93255638,8006438.74
597,Pretty Woman (1990),34.73973762,10168432.89
599,"Wild Bunch, The (1969)",41.77299493,8541829.489
600,Love and a .45 (1994),22.55465059,7259643.626
603,"Bye Bye, Love (1995)",4.041585754,5115063.075
605,One Fine Day (1996),4.43628385,3778840.444
606,Candyman: Farewell to the Flesh (1995),5.184968631,6018868.386
608,Fargo (1996),38.08663615,7176348.247
609,Homeward Bound II: Lost in San Francisco (1996),40.22814898,6937553.844
610,Heavy Metal (1981),3.564484447,4867295.361
611,Hellraiser: Bloodline (1996),27.53898756,8668013.533
612,"Pallbearer, The (1996)",7.040948305,6440206.47
613,Jane Eyre (1996),33.52772668,7069725.957
614,Loaded (1994),16.37298733,6975057.72
615,Bread and Chocolate (Pane e cioccolata) (1973),43.04806609,6821185.994
616,"Aristocats, The (1970)",4.863707278,5129127.328
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",19.65456248,6290554.349
619,Ed (1996),4.412461807,5583408.943
620,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),6.798072667,6133826.219
621,My Favorite Season (1993),4.704641308,4985196.82
626,"Thin Line Between Love and Hate, A (1996)",19.78869943,6304049.636
627,"Last Supper, The (1995)",19.29928398,8560143.062
628,Primal Fear (1996),5.608492512,5494541.382
630,Carried Away (1996),9.985858147,4878161.237
631,All Dogs Go to Heaven 2 (1996),4.195180982,5223009.754
632,Land and Freedom (Tierra y libertad) (1995),15.08241789,7380797.498
633,Denise Calls Up (1995),36.55838212,8591223.503
635,"Family Thing, A (1996)",41.82794925,10668637.89
637,Sgt. Bilko (1996),28.10658671,7497355.787
638,Jack and Sarah (1995),14.94910897,7228458.913
639,Girl 6 (1996),11.58656523,7811531.63
640,Diabolique (1996),26.77567648,7024576.36
647,Courage Under Fire (1996),7.580840324,4960584.106
648,Mission: Impossible (1996),24.40066795,9367189.432
650,Moll Flanders (1996),20.80078209,6051730.957
651,"Superweib, Das (1996)",47.31741915,6963367.765
653,Dragonheart (1996),10.57319606,6128809.675
656,Eddie (1996),7.289598224,5734636.443
659,Purple Noon (Plein soleil) (1960),14.90491519,4552876.335
661,James and the Giant Peach (1996),26.67405498,5937053.988
662,Fear (1996),36.04890342,10824419.64
663,Kids in the Hall: Brain Candy (1996),5.29480031,5212965.063
664,Faithful (1996),7.333475779,5396414.085
665,Underground (1995),5.196962243,5118610.505
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),47.02237759,9609837.298
668,Song of the Little Road (Pather Panchali) (1955),4.693158976,5026104.063
670,"World of Apu, The (Apur Sansar) (1959)",7.484548696,5937853.438
671,Mystery Science Theater 3000: The Movie (1996),13.82761268,8073643.616
673,Space Jam (1996),6.50905351,3790650.866
674,Barbarella (1968),42.76331079,7187851.272
678,Some Folks Call It a Sling Blade (1993),35.33735592,8576876.33
679,"Run of the Country, The (1995)",9.355046441,6094561.312
680,"Alphaville (Alphaville, une Ì©trange aventure de Lemmy Caution) (1965)",10.15953414,6982715.896
681,Coup de torchon (Clean Slate) (1981),31.94638909,7799925.445
685,It's My Party (1996),5.393555768,6920213.863
687,Country Life (1994),25.85087972,9296898
688,Operation Dumbo Drop (1995),38.73510954,8444937.498
690,"Promise, The (Versprechen, Das) (1995)",5.461219109,3938728.874
691,Mrs. Winterbourne (1996),15.3773008,6347850.888
692,Solo (1996),14.95381634,6426467.984
694,"Substitute, The (1996)",5.480093823,7221120.381
695,True Crime (1996),4.902941032,5342775.853
696,Butterfly Kiss (1995),5.445128046,3700461.65
697,Feeling Minnesota (1996),5.613324909,5890534.561
698,Delta of Venus (1995),25.57010954,7338487.888
700,Angus (1995),24.36351245,10633732.71
702,Faces (1968),8.197572366,5391779.969
703,Boys (1996),48.35873366,9433329.768
704,"Quest, The (1996)",40.92660067,9515461.53
705,Cosi (1996),22.08393375,8569768.312
707,Mulholland Falls (1996),16.73437251,6721194.951
708,"Truth About Cats & Dogs, The (1996)",6.291891673,5105953.648
709,Oliver & Company (1988),4.553735213,5602560.5
710,Celtic Pride (1996),40.91801672,11938822.61
711,Flipper (1996),3.612877043,4692409.662
714,Dead Man (1995),9.508021352,7149903.282
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",14.30673323,5559986.471
718,"Visitors, The (Visiteurs, Les) (1993)",6.590840381,4371978.98
719,Multiplicity (1996),4.083066255,5934492.029
720,Wallace & Gromit: The Best of Aardman Animation (1996),45.93842904,7347078.383
721,Halfmoon (Paul Bowles - Halbmond) (1995),4.173773811,6110380.253
722,"Haunted World of Edward D. Wood Jr., The (1996)",8.63943796,4303999.383
724,"Craft, The (1996)",16.45741652,6148242.042
725,"Great White Hype, The (1996)",12.10801446,6950384.054
726,Last Dance (1996),22.29312376,7681383.788
728,Cold Comfort Farm (1995),10.58330975,6494945.555
731,Heaven's Prisoners (1996),9.238931323,5477088.4
733,"Rock, The (1996)",4.758349512,5253122.726
735,Cemetery Man (Dellamorte Dellamore) (1994),6.815679226,7607806.782
736,Twister (1996),5.877179025,5643349.516
737,Barb Wire (1996),5.983247444,6196492.952
741,Ghost in the Shell (KÌ«kaku kidÌ«tai) (1995),35.38358768,8996458
742,Thinner (1996),3.943940497,4925446.286
743,Spy Hard (1996),20.78009651,8435603.923
745,Wallace & Gromit: A Close Shave (1995),33.72844697,7216710.032
746,Force of Evil (1948),34.60505451,9275890.394
747,"Stupids, The (1996)",6.762428904,6370117.833
748,"Arrival, The (1996)",4.963530443,6920826.167
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),47.91626424,7941217.898
753,"Month by the Lake, A (1995)",13.69490596,5831292.772
754,Gold Diggers: The Secret of Bear Mountain (1995),4.297675964,4897176.32
755,Kim (1950),29.52889279,7536058.019
756,Carmen Miranda: Bananas Is My Business (1994),5.139418901,5897015.611
757,Ashes of Time (Dung che sai duk) (1994),4.809687253,5490995.038
759,Maya Lin: A Strong Clear Vision (1994),4.874739755,6588822.485
760,Stalingrad (1993),31.88148069,6988553.754
761,"Phantom, The (1996)",10.52031273,6600729.273
762,Striptease (1996),3.766607462,6064485.037
764,Heavy (1995),44.6835945,8204069.324
765,Jack (1996),22.2928236,9056573.4
766,I Shot Andy Warhol (1996),34.25282931,8417521.865
767,"Grass Harp, The (1995)",41.7964517,9069429.948
769,Marlene Dietrich: Shadow and Light (1996),26.73720265,8047760.979
775,Spirits of the Dead (1968),6.727850324,7325035.148
778,Trainspotting (1996),7.40465742,5823725.352
779,Til There Was You (1997),30.89718436,6238302.43
780,Independence Day (a.k.a. ID4) (1996),15.48361497,6667290.817
781,Stealing Beauty (1996),22.50020296,7241561.685
782,"Fan, The (1996)",11.18277104,7698340.941
783,"Hunchback of Notre Dame, The (1996)",7.190005645,7537520.477
784,"Cable Guy, The (1996)",8.75587152,6803796.082
785,Kingpin (1996),12.7889427,6083708.964
786,Eraser (1996),12.10657705,6455441.723
787,"Gate of Heavenly Peace, The (1995)",12.85479034,4319477.157
788,"Nutty Professor, The (1996)",39.91323342,8619588.527
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),3.80160179,4622897.028
798,Daylight (1996),3.584364759,7763089.585
799,"Frighteners, The (1996)",3.75447341,5599509.791
800,Lone Star (1996),19.11793519,8498310.657
801,Harriet the Spy (1996),6.491535436,6888094.08
802,Phenomenon (1996),8.798940953,5911525.621
803,Walking and Talking (1996),6.514152899,6786537.677
804,She's the One (1996),10.79316853,5056566.943
805,"Time to Kill, A (1996)",38.41397736,8321819.779
806,American Buffalo (1996),8.057846018,5484132.222
808,Alaska (1996),6.171944602,6606168.876
809,Fled (1996),6.162847067,6990226.123
810,Kazaam (1996),34.27058018,10345479.21
813,Larger Than Life (1996),16.7481164,7961777.173
816,Two Deaths (1995),47.46353212,13050802.32
818,"Very Brady Sequel, A (1996)",34.21761797,8789531.896
820,"Death in the Garden (Mort en ce jardin, La) (1956)",28.00647445,8314933.062
824,Kaspar Hauser (1993),29.28221901,8115909.343
828,"Adventures of Pinocchio, The (1996)",13.63731458,6469664.726
829,Joe's Apartment (1996),23.61248004,5944814.136
830,"First Wives Club, The (1996)",5.513258955,7752208.688
831,Stonewall (1995),3.511124599,5238494.405
832,Ransom (1996),27.05210887,6084040.959
833,High School High (1996),43.13582715,8685374.42
834,Phat Beach (1996),7.945851817,5485135.103
835,Foxfire (1996),21.03294676,7386275.935
836,Chain Reaction (1996),5.224317703,3975368.053
837,Matilda (1996),3.803270788,4131137.557
838,Emma (1996),42.71176287,8666940.689
839,"Crow: City of Angels, The (1996)",43.59133411,12304407.98
840,House Arrest (1996),6.419894291,6545562.368
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",16.20555703,4651488.237
842,Tales from the Crypt Presents: Bordello of Blood (1996),7.930250451,5802150.31
844,"Story of Xinghua, The (Xinghua san yue tian) (1994)",3.956692314,6677351.804
845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",21.61657945,8536421.935
846,Flirt (1995),7.847197976,4638109.804
848,"Spitfire Grill, The (1996)",21.95855014,8352234.869
849,Escape from L.A. (1996),47.26550036,8813857.496
850,Cyclo (Xich lo) (1995),38.57525587,9460113.624
851,Basquiat (1996),6.449190928,4133808.452
852,Tin Cup (1996),9.647894673,5995451.16
854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",7.856237968,7509386.593
858,"Godfather, The (1972)",19.53446868,6489739.328
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),6.809944908,5784291.56
864,"Wife, The (1995)",17.05565581,5039083.636
865,Small Faces (1996),32.01483527,10398435.96
866,Bound (1996),9.046366961,6841682.183
867,Carpool (1996),5.464164554,6386511.032
869,Kansas City (1996),29.20302504,9591643.146
870,Gone Fishin' (1997),7.372339231,5425998.988
872,Vive L'Amour (Ai qing wan sui) (1994),27.44662527,8712627.659
875,Nothing to Lose (1994),37.1517172,8380662.697
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),21.35908678,7263160.386
879,"Relic, The (1997)",21.53014524,6197266.09
880,"Island of Dr. Moreau, The (1996)",4.083383518,3667749.834
881,First Kid (1996),8.019431903,6709812.314
882,"Trigger Effect, The (1996)",30.58179796,8189935.548
885,Bogus (1996),35.02455,6584593.616
886,Bulletproof (1996),4.963646386,5297760.353
888,Land Before Time III: The Time of the Great Giving (1995),17.69230292,8834346.415
889,1-900 (06) (1994),21.63590188,6821116.434
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),34.71254133,7251405.436
892,Twelfth Night (1996),6.263027489,5023355.972
893,Mother Night (1996),4.081009699,6909806.481
896,Wild Reeds (Les roseaux sauvages) (1994),9.023242008,5656209.096
897,For Whom the Bell Tolls (1943),4.454913729,6637236.869
898,"Philadelphia Story, The (1940)",44.8562396,9208460.26
899,Singin' in the Rain (1952),5.81397838,6407864.139
900,"American in Paris, An (1951)",30.37495997,8801730.546
901,Funny Face (1957),16.86316721,7411173.978
902,Breakfast at Tiffany's (1961),22.08513437,7527131.524
903,Vertigo (1958),8.012314492,6182901.237
904,Rear Window (1954),6.489846318,4651867.255
905,It Happened One Night (1934),6.33454724,4755113.619
906,Gaslight (1944),5.423789631,5251910.074
907,"Gay Divorcee, The (1934)",15.52333974,8352174.302
908,North by Northwest (1959),25.28000256,6506521.11
909,"Apartment, The (1960)",16.0930817,5673378.228
910,Some Like It Hot (1959),3.654371908,6243317.919
911,Charade (1963),39.02938796,6486897.853
912,Casablanca (1942),8.78473819,6493045.959
913,"Maltese Falcon, The (1941)",39.47264655,9574468.028
914,My Fair Lady (1964),39.53003539,9004846.769
915,Sabrina (1954),15.82054358,5729566.7
916,Roman Holiday (1953),22.06247397,8498737.207
917,"Little Princess, The (1939)",7.356375291,5155015.141
918,Meet Me in St. Louis (1944),4.072754735,7249185.998
919,"Wizard of Oz, The (1939)",34.74163198,8113154.212
920,Gone with the Wind (1939),30.91517136,8752991.045
921,My Favorite Year (1982),4.802415387,6831659.572
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),11.28665884,6578414.092
923,Citizen Kane (1941),37.98175017,11173732.38
924,2001: A Space Odyssey (1968),23.25991206,6892778.635
926,All About Eve (1950),4.723662598,5290300.214
927,"Women, The (1939)",9.241609796,7711811.987
928,Rebecca (1940),6.233972355,3706886.999
929,Foreign Correspondent (1940),46.79915552,8630894.241
930,Notorious (1946),32.02856398,9532223.57
931,Spellbound (1945),6.828202124,5673903.584
932,"Affair to Remember, An (1957)",13.9906912,7377647.68
933,To Catch a Thief (1955),45.88372378,9572791.49
934,Father of the Bride (1950),10.76773821,5526073.638
935,"Band Wagon, The (1953)",26.42064034,10902812.02
936,Ninotchka (1939),48.12111794,9493617.606
937,Love in the Afternoon (1957),5.423628519,5455733.357
938,Gigi (1958),47.76572072,11736512.77
939,"Reluctant Debutante, The (1958)",15.5973402,6386998.412
940,"Adventures of Robin Hood, The (1938)",26.1488562,6962508.464
941,"Mark of Zorro, The (1940)",7.059842247,5131240.167
942,Laura (1944),8.52550199,6290257.232
943,"Ghost and Mrs. Muir, The (1947)",13.17837083,5859039.904
944,Lost Horizon (1937),33.99765158,7645813.689
945,Top Hat (1935),27.78464638,5256535.185
946,To Be or Not to Be (1942),4.628720177,4890536.547
947,My Man Godfrey (1936),24.71272148,7062098.729
948,Giant (1956),10.34022128,5003338.871
949,East of Eden (1955),34.45692752,11643540.52
950,"Thin Man, The (1934)",10.20610841,7299407.722
951,His Girl Friday (1940),5.070150372,4557486.159
952,Around the World in 80 Days (1956),43.11344543,7089267.567
953,It's a Wonderful Life (1946),12.6190147,7558285.624
954,Mr. Smith Goes to Washington (1939),31.50152501,9959556.211
955,Bringing Up Baby (1938),13.57514898,5550168.843
956,Penny Serenade (1941),27.05138765,7928073.101
957,"Scarlet Letter, The (1926)",47.12946288,7264921.011
960,Angel on My Shoulder (1946),3.748326733,4465271.185
961,Little Lord Fauntleroy (1936),22.00680292,8262720.836
962,They Made Me a Criminal (1939),35.61251693,9245988.606
963,"Inspector General, The (1949)",5.580608801,5832714.734
964,Angel and the Badman (1947),7.615227346,4092006.392
965,"39 Steps, The (1935)",43.31422614,8467496.832
966,A Walk in the Sun (1945),24.15982039,9218851.566
968,Night of the Living Dead (1968),35.35551614,5716533.264
969,"African Queen, The (1951)",25.75595855,7482438.513
970,Beat the Devil (1953),8.326094882,6235590.372
971,Cat on a Hot Tin Roof (1958),22.27733037,8437598.225
972,"Last Time I Saw Paris, The (1954)",4.493498083,6778385.027
973,Meet John Doe (1941),3.500291191,4692904.18
976,"Farewell to Arms, A (1932)",49.57479902,9190254.45
980,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",15.02008046,4766171.733
981,Dangerous Ground (1997),46.17476565,9115026.211
982,Picnic (1955),10.92297656,5585470.864
984,"Pompatus of Love, The (1996)",32.31090262,7448404.407
986,Fly Away Home (1996),18.32639884,6956043.322
987,Bliss (1997),7.827930301,7283559.784
988,Grace of My Heart (1996),6.982354444,5650750.199
990,Maximum Risk (1996),4.075719698,4863235.433
991,Michael Collins (1996),4.580238118,5409044.082
992,"Rich Man's Wife, The (1996)",32.59917255,8462824.898
994,Big Night (1996),5.994403624,3978701.181
996,Last Man Standing (1996),4.259098694,3809568.916
997,Caught (1996),5.486665787,6548882.76
998,Set It Off (1996),36.15403921,8558864.89
999,2 Days in the Valley (1996),7.477905904,6633153.378
1003,Extreme Measures (1996),6.880702224,7165847.524
1004,"Glimmer Man, The (1996)",6.878800172,5577260.212
1005,D3: The Mighty Ducks (1996),26.64132673,7529233.639
1006,"Chamber, The (1996)",4.550598973,4318263.359
1007,"Apple Dumpling Gang, The (1975)",17.3289502,6756175.631
1008,"Davy Crockett, King of the Wild Frontier (1955)",8.43519471,5245879.851
1009,Escape to Witch Mountain (1975),36.58378894,9499795.387
1010,"Love Bug, The (1969)",36.02763928,7069871.486
1011,Herbie Rides Again (1974),7.18235789,5006055.16
1012,Old Yeller (1957),5.923195203,8611953.482
1013,"Parent Trap, The (1961)",3.627968053,4718387.926
1014,Pollyanna (1960),28.32318483,11651382.4
1015,Homeward Bound: The Incredible Journey (1993),6.441858007,6543442.77
1016,"Shaggy Dog, The (1959)",5.822419982,4937663.248
1017,Swiss Family Robinson (1960),10.78286321,6332985.204
1018,That Darn Cat! (1965),6.652889157,6700328.038
1019,"20,000 Leagues Under the Sea (1954)",5.727685267,4786691.041
1020,Cool Runnings (1993),22.90646362,4876156.335
1021,Angels in the Outfield (1994),14.3031908,6986574.791
1022,Cinderella (1950),35.78884656,8616737.107
1023,Winnie the Pooh and the Blustery Day (1968),12.3488037,7005156.649
1024,"Three Caballeros, The (1945)",10.33998603,8065521.713
1025,"Sword in the Stone, The (1963)",18.7902795,7843462.256
1026,So Dear to My Heart (1949),9.744252063,6415030.19
1027,Robin Hood: Prince of Thieves (1991),40.02566774,9076514.529
1028,Mary Poppins (1964),6.50204318,6006732.826
1029,Dumbo (1941),23.39031469,6372622.845
1030,Pete's Dragon (1977),6.365610439,5197334.23
